url	label	title	search_text	comments	merged	created_time	updated_time	closed_time
https://github.com/FederatedAI/FATE/pull/1421	[]	Develop 1.4.1 intersect fix bug	"Develop 1.4.1 intersect fix bugFixes  ISSUE  #1420

Changes:
1.fix intersection bug if host do not get sync results
2.fix scale bugs while scale after one-hot


"	1	True	2020-06-01 14:48:46	2020-06-02 04:48:06	2020-06-02 04:48:06
https://github.com/FederatedAI/FATE/pull/1418	[]	Feature 1.4.1 fate flow	"Feature 1.4.1 fate flowFixes  ISSUE #1417

Changes:

1. fix fate flow  bugs


"	1	True	2020-06-01 05:57:27	2020-06-02 07:17:02	2020-06-02 07:17:01
https://github.com/FederatedAI/FATE/pull/1415	['bug', 'federatedml']	Feature 1.4.1 evaluation update	"Feature 1.4.1 evaluation updatefix bugs:
1. psi callback, nan problem
2. pr, auc log bug
3. precision prettifying value reset
4. confusion mat/F1 score threshold adjust

"	1	True	2020-05-31 05:31:58	2020-06-01 02:26:55	2020-06-01 02:26:55
https://github.com/FederatedAI/FATE/pull/1411	['bug', 'federatedml', 'document']	fix local baseline binary predict	"fix local baseline binary predictSigned-off-by: nemirorox <yolandawu131@gmail.com>

Fixes  ISSUE #xxx

Changes:

1. Fix local baseline binary predict

"	1	True	2020-05-28 07:02:34	2020-10-28 07:41:52	2020-06-01 02:15:14
https://github.com/FederatedAI/FATE/pull/1405	[]	fix bad url	"fix bad urlFixes  ISSUE 

There is a commit that format markdown to reStructuredText, but miss some URLs, so I'm trying to fix it.

BTW, wget -c  maybe better than wget

Changes:

1. fix markdown to reStructuredText

2. auto-format blank"	1	True	2020-05-26 03:27:33	2020-06-08 15:46:21	2020-06-08 15:46:21
https://github.com/FederatedAI/FATE/pull/1356	['bug', 'enhancement', 'arch', 'deployment', 'federatedml', 'document', 'federation', 'fate-flow', 'deploy', 'examples']	Develop	"DevelopFixes  ISSUE  #935 #943 #973 #981 #998 #1086 #1089 #1092 #1096 #1097 #1106 #1122 #1126 #1130 #1131 #1132 #1133 #1134 #1155 #1169 #1175 #1176 #1177   #1179 #1184  #1198 #1236 

Changes:

Major Features and Improvements
FederatedML

Support Homo Secureboost
Support AIC/BIC-based Stepwise for Linear Models
Add Hetero Optimal Feature Binning, support iv/gini/chi-square/ks,and allow asymmetric binning methods
Interoperate with AI ecosystem: Add pytorch backend for Homo NN
Homo Framework factorization, simplify developing homo algorithms
Early stopping strategy for hetero algorithms.
Local Baseline supports multi-class classification
Add consistency check to Predict function
Optimize validation strategy，3x speed up in-training validation
FATE-Flow

Refactoring model management, native file directory storage, storage structure is more flexible, more information
Support model import and export, store and restore with reliable distributed system(Redis is currently supported)
Using MySQL instead of Redis to implement Job Queue, reducing system complexity
Support for uploading client local files
Automatically detects the existence of the table and provides the destroy option
Separate system, algorithm, scheduling command log, scheduling command log can be independently audited
Eggroll

Stability Boosts:

New resource management components introduce the brand new session mechanism. Processors can be cleaned up with a simple method call, even the session goes wrong.
Removes storage service. No C++ / native library compilation is needed.
Federated learning algorithms can still work at a 28% packet loss rate.
Performance Boosts:

Performances of federated learning algorithms are improved on Eggroll 2. Some algorithms get 10x performance boost.
Join interface is 16x faster than pyspark under federated learning scenarios.
User Experiences Boosts:

Quick deployment. Maven, pip, config and start.
Light dependencies. Check our requirements.txt / pom.xml and see.
Easy debugging. Necessary running contexts are provided. Runtime status are kept in log files and databases.
Few daemon processes. And they are all JVM applications."	1	True	2020-05-11 11:42:44	2020-05-12 11:50:35	2020-05-12 11:50:35
https://github.com/FederatedAI/FATE/pull/1345	[]	Remove sensitive information from the example	"Remove sensitive information from the exampleFixes  ISSUE #xxx

Changes:

1.

2.

3.


"	1	True	2020-05-08 11:17:14	2020-05-08 11:26:01	2020-05-08 11:26:01
https://github.com/FederatedAI/FATE/pull/1343	['bug', 'document']	remove duplicate requirements	"remove duplicate requirementsSigned-off-by: weiwee <wbwmat@gmail.com>

Changes:

1. remove duplicate requirements in doc/eadthedoc
"	1	True	2020-05-08 07:29:04	2020-07-17 03:10:20	2020-05-11 11:20:24
https://github.com/FederatedAI/FATE/pull/1342	['bug']	update affine encryption's code to avoid dead loop in low probability	"update affine encryption's code to avoid dead loop in low probabilitySigned-off-by: mgqa34 <mgq3374541@163.com>

Fixes  ISSUE #xxx

Changes:

1. fix bug of very low propability(1e-10)  of dead loop in iterativeAffine

2.

3.


"	1	True	2020-05-08 06:25:37	2020-07-14 08:32:41	2020-05-08 11:23:45
https://github.com/FederatedAI/FATE/pull/1337	['bug']	Develop 1.4	"Develop 1.4Fixes  ISSUE #xxx

Changes:

1.

2.

3.


"	1	True	2020-05-07 08:48:29	2020-05-07 10:37:05	2020-05-07 10:37:05
https://github.com/FederatedAI/FATE/pull/1329	[]	Develop 1.4	"Develop 1.4Fixes  ISSUE #xxx

Changes:

1. fix upload of standalone

2. add predict task to min task test

3.


"	1	True	2020-05-07 02:49:23	2020-05-07 04:30:57	2020-05-07 04:30:57
https://github.com/FederatedAI/FATE/pull/1304	['bug']	Bugfix 1.4 fix transfer variable	"Bugfix 1.4 fix transfer variableChanges:

1. fix transfer_variable singleton 


"	1	True	2020-05-04 07:02:56	2020-07-17 03:10:02	2020-05-04 07:41:47
https://github.com/FederatedAI/FATE/pull/1300	['bug', 'federatedml', 'fate-flow']	Develop 1.4	"Develop 1.4Fixes  ISSUE #xxx

Changes:

1.

2.

3.


"	1	True	2020-05-03 02:56:13	2020-05-03 03:33:00	2020-05-03 03:33:00
https://github.com/FederatedAI/FATE/pull/1297	[]	fix match cmd line bug	"fix match cmd line bugFixes  ISSUE #xxx

Changes:

1.

2.

3.


"	1	True	2020-05-02 08:25:58	2020-05-02 08:47:24	2020-05-02 08:47:24
https://github.com/FederatedAI/FATE/pull/1200	['bug']	fix Issue 1198	"fix Issue 1198Fixes  ISSUE #1198 

"	1	True	2020-04-24 11:48:02	2020-04-27 13:42:27	2020-04-25 15:16:55
https://github.com/FederatedAI/FATE/pull/1197	['bug']	fix issue #1169	"fix issue #1169Fixes  ISSUE #1169 


"	1	True	2020-04-24 10:53:46	2020-04-27 13:42:41	2020-04-25 12:08:59
https://github.com/FederatedAI/FATE/pull/1180	['bug']	fix bugs when no feature in host's side but guest have features and t…	"fix bugs when no feature in host's side but guest have features and t……he node can split by guest data

Signed-off-by: mgqa34 <mgq3374541@163.com>

Fixes  ISSUE #1179 



"	1	True	2020-04-22 02:25:05	2020-07-14 08:22:55	2020-04-22 03:12:20
https://github.com/FederatedAI/FATE/pull/1139	['bug', 'federatedml']	Fix self nonserializable	"Fix self nonserializableSigned-off-by: nemirorox <yolandawu131@gmail.com>

Fix object attribute and function call in table operations. 

Changes:

1. modify attributes

2. modify function calls in lambda expressions



"	1	True	2020-04-01 02:32:59	2020-11-11 12:09:39	2020-04-01 02:57:55
https://github.com/FederatedAI/FATE/pull/1136	['bug', 'federatedml']	Feature 1.x stepwise	"Feature 1.x stepwiseFixes data output schema & model storage 

Changes:

1. add data type to data output of stepwise module.

2. change model storage to dict format

3. format code style


"	1	True	2020-03-30 09:19:49	2020-07-14 08:25:43	2020-03-31 14:21:17
https://github.com/FederatedAI/FATE/pull/1118	['bug', 'enhancement', 'federatedml']	Linear Model Early Stop for v1.4	"Linear Model Early Stop for v1.4Fixes validate data issue

Changes:

1. load best model when needed

2. change init method of validation strategy for linear model arbiter

3 .fix pb pickle error in LR guest 


"	1	True	2020-03-20 09:29:06	2020-03-31 14:25:42	2020-03-31 14:25:42
https://github.com/FederatedAI/FATE/pull/1116	['bug', 'enhancement', 'federatedml']	Fix Union Module	"Fix Union ModuleSigned-off-by: nemirorox <yolandawu131@gmail.com>

Fixes known issues of Union module 

Changes:

1. Allow single data table input 

2. Allow empty data table input 


"	1	True	2020-03-19 10:55:00	2020-03-27 10:31:50	2020-03-20 02:37:34
https://github.com/FederatedAI/FATE/pull/1075	[]	Fix sqn missed error	"Fix sqn missed errorSigned-off-by: tanmc123 <mingchaotan@outlook.com>

Fixes  ISSUE #xxx

Changes:

1. Fix sqn missed error 



"	1	True	2020-03-05 10:35:05	2020-04-29 08:53:11	2020-03-06 03:56:56
https://github.com/FederatedAI/FATE/pull/1073	['bug', 'enhancement', 'arch', 'deployment', 'federatedml', 'document', 'fate-flow', 'federatedrec']	Merge deveop-1.3's dev content to master	"Merge deveop-1.3's dev content to masterFixes  ISSUE #790 #893 #950 #952 #956 #991 #992 #999 #1004 #1009 #958 #959 #961 #976 #988 #1006 #1017 #1019  #1029 #1041 #1044 #1046 #1047  #1050  #1053 #1060 #1063 

Changes:

FederatedREC
1 Add federated recommendation submodule
2 Add heterogeneous Factoraization Machine
3 Add hemogeneous Factoraization Machine
4 Add heterogeneous Matrix Factorization
5 Add heterogeneous Singular Value Decomposition
6 Add heterogeneous SVD++ (Factorization Meets the Neighborhood)
7 Add heterogeneous Generalized Matrix Factorization

FederatedML
1 Support Sparse data training in heterogeneous General Linear Model(Hetero-LR、Hetero-LinR、Hetero-PoissonR)
2 Fix 32M limitation of quantile binning to support higher feature dimension
3 Fix 32M limitation of histogram statistics for  SecureBoost to support higher feature dimension training.
4 Add abnormal parameters and input data detection in OneHot Encoder
5 fix not passing validate data to fit process to support evaluate validation data during training process
6. fix some other bug

Fate-Flow
1 Add clean job CLI for cleaning output and intermediate results, including data, metrics and sessions
2 Support for obtaining table namespace and name of output data via CLI
8 Fix KillJob unsuccessful execution in some special cases
3 Improve log system, add more exception and run time status prompts"	1	True	2020-03-05 06:42:47	2020-03-05 07:12:09	2020-03-05 07:12:08
https://github.com/FederatedAI/FATE/pull/614	[]	Fix invalid image references.	"Fix invalid image references.Changes:
 Fixed invalid image reference error. 
 In addition, keep the naming style of the image file consistent with the others.

"	1	True	2019-09-24 14:39:42	2019-10-16 06:15:12	2019-10-16 06:15:12
https://github.com/FederatedAI/FATE/pull/206	['bug']	fix federation crash bug	"fix federation crash bugFixes  ISSUE#207

Changes:

1.  there is a single loop thread in the class arch/driver/federation/src/main/java/com/webank/ai/fate/driver/federation/transfer/communication/TransferJobScheduler.java,   if the pressure is high ,  the single thread can not get thread from threadpool ,so it will throw exception ,then this thread will exit。so there is no thread to handle request 
2.arch/driver/federation/src/main/java/com/webank/ai/fate/driver/federation/transfer/communication/processor/SendProcessor.java
there  are  producer  and  consumer in this class，  but the order of  initialization  is  wrong ，
the  consumer  should  before  producer，because  the consumer sometimes will  initialize failed  under high pressure,  the producor will block  in that case，so  the thread in the threadpool will use up




"	5	True	2019-06-05 04:28:21	2019-06-06 07:29:13	2019-06-06 07:29:13
